275.92963,305.71533
563.5319,568.02094
361.1213,265.89456
869.5138,734.13617
442.17474,299.18304
833.5033,234.09038
893.7053,623.4627
119.25674,664.1208
1197.4248,164.83388
875.1279,540.94037
726.3942,367.3345
764.47876,433.96655
1142.4696,298.60464
521.0621,665.9442
108.16412,3.1169415
382.2968,51.060722
1043.8552,245.31847
731.5397,223.66032
922.9853,276.58752
356.85925,706.83777
109.98917,53.073357
336.17493,460.54715
720.23663,639.5485
1058.4102,27.946377
124.17691,783.1364
1102.7765,473.52557
1028.7068,268.4646
1182.4163,96.68617
940.92737,723.2204
1117.1443,541.8661
840.0108,93.526886
379.4055,255.58162
932.72253,527.79956
348.05554,18.909407
21.858574,384.06467
140.15608,380.4935
342.80405,609.9033
1149.3812,612.1604
583.7216,749.5104
522.35535,1.1981964
555.3918,34.60741
716.5087,487.32733
567.0534,353.40152
913.83276,367.8965
438.10587,715.2237
166.9791,63.90834
669.32947,101.18809
423.9581,306.64536
142.2256,688.97046
1155.4839,626.95886
1135.7812,750.8914
878.7773,76.23687
664.777,49.68729
961.0999,361.70538
1164.8069,108.94504
766.9443,33.580635
82.29868,340.93848
1199.8746,724.7023
272.654,311.82715
242.49194,334.1752
1059.4984,63.631775
518.6091,397.2574
750.0744,257.37637
236.96759,538.7884
216.86905,228.05891
215.91975,23.888016
918.2659,537.96387
67.446396,666.99445
1009.6924,181.04706
114.396576,520.59454
753.51996,740.97565
848.4159,332.74966
726.72217,464.69046
572.9058,544.77496
599.6074,120.34064
524.5137,116.717865
660.19006,213.91335
480.8228,750.63165
524.0417,6.1211586
837.5813,474.58926
829.64667,775.89667
816.2146,510.955
398.97015,307.46344
225.48337,250.1665
460.49988,35.181522
77.72498,468.19833
999.55023,677.4872
721.6257,56.524754
1123.9797,154.04453
15.149546,784.7908
1112.2814,146.97504
183.0888,208.08096
638.614,688.5211
386.4237,694.6654
32.868504,497.00308
421.7798,530.9425
114.15889,516.2333
1158.98,715.0117
907.80414,728.9354
646.9876,248.43279
287.29025,112.96129
851.165,659.2919
535.9669,303.48682
449.21335,233.22568
954.2181,440.67822
574.6416,799.59314
696.1407,158.83904
964.1305,37.05015
848.7471,60.548782
1191.4369,558.4175
3.4702778,481.077
52.013184,653.4587
345.16638,460.1745
1039.5283,167.04369
922.478,388.4933
911.95844,538.6831
1083.7094,185.14871
308.59772,209.62605
1076.3752,704.5891
1121.7078,610.1346
222.1851,790.76624
162.8156,279.22607
192.01161,32.883263
1052.8636,161.63335
910.74194,280.51324
510.25278,304.00485
306.91516,409.9199
557.7747,278.98828
367.5822,573.7455
708.75104,58.835506
439.48532,301.14783
1158.3534,9.073114
601.809,645.74225
875.8184,359.624
185.50952,17.626429
888.5695,430.0827
1185.4412,709.10657
1035.3502,644.662
853.7851,169.79218
851.3523,490.17896
119.9966,356.26205
1086.7091,479.362
990.73615,737.80347
847.1122,26.271248
573.9008,558.5798
921.9351,577.76044
268.52423,326.26132
915.0836,544.2047
85.33545,618.4465
144.58687,616.20215
123.26353,184.38454
1100.1707,336.1625
331.0062,596.37134
758.95374,21.653986
429.55664,411.0005
416.96326,530.61896
154.66219,586.00543
1101.1095,49.1241
484.68024,426.9923
629.0764,714.71173
630.0644,85.73222
1173.516,19.695807
450.357,686.12634
695.9473,438.43204
501.45572,416.26654
822.615,772.7167
962.1595,508.4626
360.71234,204.56442
1000.44617,659.483
864.08636,592.71356
666.2041,258.83484
1161.7684,467.83725
381.58737,144.47356
513.1803,303.63608
1179.8961,56.16665
947.1077,111.27701
149.76797,482.6179
317.76852,80.06282
798.1057,187.67023
954.49994,37.29191
70.9209,754.2282
1019.49207,407.0348
178.25346,15.258551
1092.08,505.53888
463.39508,675.115
183.62003,727.2129
437.4024,799.7804
412.88403,269.1625
760.701,422.19885
40.96477,46.086407
181.55788,331.96997
723.35956,605.5223
517.2001,273.07538
175.43571,122.99165
561.98676,347.28387
199.86255,7.0595264
896.6674,715.22235
268.54776,257.73093
515.4783,215.07983
408.63547,392.48315
39.516163,206.31815
1077.4352,289.61273
295.07697,730.8725
1033.7473,417.98663
947.8317,117.923065
575.6542,57.765865
634.9277,403.68222
713.9596,212.73985
58.222603,170.5552
726.2944,28.611612
217.48174,618.77606
73.46735,632.4293
90.85543,468.97473
284.65256,278.4081
323.425,669.37836
702.947,119.15321
468.8992,472.2712
342.95584,325.81458
1044.2931,489.21304
706.3311,675.5078
995.96533,84.129715
32.35717,441.45135
1024.8546,381.01746
1075.2089,105.23367
1159.9874,324.4334
687.6585,18.465948
1176.9465,324.45245
1186.7408,142.3202
800.3452,344.1408
1057.9548,370.1443
568.5605,560.111
942.4572,185.00075
1130.8965,271.15707
211.62143,727.63855
541.5839,484.61237
1074.2958,470.5987
654.9398,725.70105
236.80615,42.914536
248.71259,455.0467
340.7175,271.71875
1138.9904,619.4501
478.8206,259.05212
424.65793,489.31967
1119.7242,463.80673
530.6104,653.5254
83.557175,192.06339
318.88382,262.225
477.08737,8.635092
111.395355,756.1637
431.29657,275.42563
116.7155,235.3558
147.07825,517.7995
269.5773,351.70053
448.0016,750.5559
1062.7739,222.24583
9.478712,504.84537
1057.5631,428.27258
971.4294,643.48676
1075.297,378.41443
1180.6321,4.1743755
568.0892,272.42728
127.1282,50.031998
502.01898,119.26808
357.78052,529.4101
518.52905,264.6102
834.6185,258.76547
817.8895,407.095
964.91907,463.43607
276.25415,480.27997
916.7932,273.16327
502.02213,211.66849
944.88007,716.8489
688.80225,617.1843
1025.8064,351.29547
1055.871,337.25772
926.34705,261.10043
1100.9729,770.10925
926.4535,63.48033
936.7459,22.124147
365.98083,737.136
846.8244,400.1975
593.2813,75.34871
880.3834,154.86493
1124.8267,159.86346
1097.9083,96.711586
280.39926,195.79582
273.4008,415.24387
584.65216,183.32367
629.9361,204.89798
413.199,786.32837
111.071846,135.43372
243.85371,260.95953
638.4321,494.3924
628.92316,410.3485
837.9689,190.87338
754.0517,529.9164
1189.7871,568.38477
758.2585,407.94473
1018.62775,568.22516
967.47943,167.83376
437.4839,64.54549
592.8631,113.792656
522.50085,221.19946
1161.7548,115.122986
164.1288,74.49422
323.9716,292.79965
532.07275,413.29416
1192.609,25.254393
328.28027,609.3763
364.9571,650.15814
995.1219,359.77768
896.6304,700.1101
700.92523,564.8901
1085.9623,779.5039
141.72185,219.52663
1025.0647,286.98917
569.81366,489.89175
191.44685,644.90674
373.68536,150.60916
736.20056,358.3831
1070.722,538.485
861.7337,249.45288
1008.76215,431.7871
607.8502,665.17145
573.07465,286.28345
557.3679,125.208374
1024.0122,165.39102
252.92044,448.41824
103.209114,417.31628
150.34096,686.38544
92.38601,15.30323
130.05595,514.48047
1031.939,238.8277
198.96362,519.5637
1043.6511,197.06587
37.816643,222.6727
1183.9147,357.00208
923.4062,541.85095
1005.4148,525.4113
464.84042,704.2615
144.65468,647.429
366.66104,639.8972
692.10095,337.79477
1039.922,26.09582
246.96965,279.9024
540.9139,709.7097
809.3518,150.7884
784.927,31.709957
111.86685,607.9301
62.045788,149.24559
128.42839,769.4795
519.94293,637.2675
1099.8784,9.110594
1065.2245,12.791157
659.80096,58.295296
604.05206,229.24542
797.1187,263.31567
872.2728,618.1678
1117.2219,294.95813
16.598724,105.28899
916.2336,781.3993
546.7428,4.8358917
913.1897,767.55664
792.80383,219.19975
935.765,747.9325
725.3522,72.99957
463.81775,237.99982
224.06837,35.54959
632.31305,17.247295
354.67944,690.8452
405.7326,83.4013
817.28723,468.94482
1178.2369,202.85326
589.74536,339.0798
439.73615,540.2233
1178.9835,677.4967
483.49643,226.07065
526.3424,168.96448
715.5742,314.29022
549.05414,99.58487
1153.5941,440.50714
441.7116,282.07178
559.2647,683.06415
55.405,367.53168
16.437649,324.78433
1008.39624,197.02425
919.0475,704.85455
894.73566,1.337719
1039.3027,636.7034
723.8397,250.50565
168.12659,662.916
766.2203,680.15796
612.93304,247.819
563.52704,686.86487
1051.9865,10.670757
193.81384,608.7313
423.17728,228.17255
618.2049,22.666168
805.1718,647.5705
669.399,440.50665
461.41992,326.71753
1015.9496,729.569
387.03018,743.3971
432.97076,788.7391
743.4214,593.74963
357.5861,760.9517
1198.0278,542.0809
377.54446,351.36322
1012.04553,317.4369
809.19543,754.7277
937.85455,414.3958
425.45184,494.97958
1092.7083,97.32571
698.18353,76.82829
853.648,92.175
169.17915,187.82196
1051.2426,753.4799
549.61774,626.8645
501.27145,104.967354
203.88222,441.10657
272.23572,470.6915
177.27148,709.5049
904.6948,353.34152
800.20013,312.69177
431.74875,702.9825
309.05286,682.1427
648.13086,91.320465
374.97153,246.51231
281.6952,314.39896
679.2264,721.454
772.69556,353.71524
413.94366,265.7792
994.0083,607.8802
1160.073,108.48069
173.96428,452.40387
884.54706,707.4713
731.09015,494.76486
933.3652,513.90344
308.90845,578.8862
1148.2953,180.1734
914.89307,683.2808
917.2709,72.20101
20.307255,788.724
341.35043,46.84787
360.3437,15.142632
1067.0337,565.4233
573.8351,306.75778
938.28326,578.65814
619.68036,755.16614
758.01044,794.3369
377.63773,580.2744
948.03735,595.49347
552.6314,339.5863
837.3812,796.73376
316.31912,20.578098
312.59378,303.37543
293.22488,414.54968
96.08438,379.72278
980.8681,311.70126
387.81674,158.45837
27.376556,347.0321
865.2587,664.859
1113.1666,328.27106
282.44305,531.8666
526.2629,166.21341
581.7135,201.99228
308.32864,492.83023
315.1663,119.14287
198.84732,294.1229
894.6792,89.75129
830.227,216.19048
121.24636,632.61456
1132.7849,450.1507
801.32654,247.60976
495.17984,702.6797
199.06396,134.5128
186.29065,564.7999
201.27661,716.5109
965.87036,65.42344
533.52057,613.2143
674.4167,413.83844
750.5579,22.060394
1072.1903,185.08516
767.17065,674.50464
361.54282,384.78708
773.2016,16.327047
937.8009,658.76733
11.456823,314.29376
727.74304,113.46503
653.9006,21.322727
940.8191,124.06044
799.4027,458.74518
20.052265,279.09317
987.89105,529.26404
674.1424,6.505728
77.60253,102.31294
30.51424,422.23755
604.45197,571.7499
695.53876,727.01953
119.33198,43.71009
261.2535,250.65622
208.14937,752.0188
769.7334,419.1084
612.08813,14.36429
1142.6718,723.8947
597.1897,641.4841
104.3375,43.985367
331.84998,613.4478
664.2291,258.2557
220.97841,773.77295
568.5702,54.97937
362.83838,108.100174
958.1307,269.54984
829.2155,226.52893
258.3369,50.90952
1155.5344,26.99213
244.59686,171.81735
542.5945,763.2673
833.3346,171.37985
37.204025,169.91248
303.2564,475.98843
40.404224,514.6054
1001.4645,125.228455
98.155975,375.58948
278.56036,583.2353
513.069,210.2201
1162.9441,306.64902
873.45154,334.489
957.9734,43.54625
767.8955,229.91562
151.11588,641.78107
1123.7606,702.8659
880.06036,450.837
1004.0305,424.21774
619.0625,221.84944
290.54968,368.87183
735.4431,571.69244
687.86615,361.94006
120.7474,417.2124
1059.7686,741.0583
316.9637,555.6158
62.86633,194.19989
722.50714,429.96057
914.68823,374.14252
1156.2488,550.44244
1118.0197,81.39291
255.33357,730.98895
792.5242,116.43486
352.22827,347.3559
1116.8601,311.66602
680.49176,540.7469
380.9688,257.85965
553.02435,605.7266
454.23145,446.46054
290.6291,51.150227
999.7352,77.03037
795.9806,758.7747
1060.7036,60.727406
205.64175,449.42398
408.70334,330.37286
941.46594,676.8378
614.787,702.4485
1047.1715,592.92126
68.24083,595.82086
354.44455,165.80853
250.82051,178.12982
387.7189,797.24927
748.75867,778.1392
893.66174,404.08554
865.64966,177.96121
769.96313,38.312004
145.5421,302.46252
761.6579,472.16492
1129.938,586.3721
578.99445,132.161
301.38467,367.16614
949.67914,604.7786
500.19678,580.74023
224.76854,344.8278
1173.5365,496.72028
679.9143,496.2682
905.3464,603.0451
354.20602,797.5914
402.96277,529.70667
403.34665,715.6643
946.861,496.28574
1161.9663,171.41618
252.89104,296.7107
954.8685,438.7223
804.2816,729.5167
306.0379,577.5782
780.1138,387.33145
598.1665,79.94647
578.1142,492.3858
1058.892,49.77498
786.4928,575.0844
1111.2423,608.4164
729.8699,522.0874
537.0611,126.3009
569.60046,463.5027
169.29803,757.0096
994.23145,632.6796
551.609,29.146624
150.41406,136.27306
875.06824,185.39777
41.070984,48.741196
809.0704,410.16473
302.46484,238.77539
367.5467,132.97209
655.27356,402.3779
667.04694,122.7243
540.8299,587.92535
408.4091,398.63766
280.05853,634.6179
610.7568,590.55914
1050.835,501.74976
501.2979,210.19559
34.72409,49.267723
866.4425,483.7938
345.3249,559.6581
442.49045,696.8145
1170.4736,799.33093
104.65264,575.4151
835.84106,48.901604
1032.3331,653.8734
768.2195,143.1243
811.0224,39.736843
487.0276,122.246315
195.18414,690.2395
709.9907,289.2551
814.2859,667.6859
695.0776,486.41382
961.4644,473.825
770.8096,356.65698
660.8644,512.0214
490.00882,460.37793
858.77893,42.050316
880.63196,507.91125
412.4827,538.87726
708.04803,287.13513
439.92633,619.61945
796.18536,271.11282
1017.8751,550.3022
114.383125,52.097797
1143.9777,686.7969
400.26834,247.57066
271.7544,755.75037
178.03108,255.79118
642.4621,767.1551
1011.31287,409.66373
323.82117,108.7584
1109.549,8.066368
466.0572,754.5448
638.74475,225.2057
337.7075,688.32513
868.8052,355.5717
438.04193,574.81836
59.909035,301.7015
1024.3513,192.79247
334.00684,223.75775
459.1286,178.62181
722.0668,525.911
586.4128,427.30585
494.66895,49.220657
494.14987,687.34845
988.1982,181.16632
109.94826,104.21505
590.1911,197.72205
604.43616,565.13135
148.0862,56.920097
1026.6729,139.05673
1162.1946,107.75232
550.5784,565.53125
1106.3864,322.03342
1144.7452,113.041595
1022.7552,169.03754
858.631,502.35864
1137.1233,115.34343
908.1237,86.25064
162.1532,39.92028
1098.6666,19.849205
759.2908,214.08267
1194.1477,84.024956
28.745197,27.076721
467.9587,488.1948
840.96277,772.7512
496.10995,742.3169
410.0471,695.56256
601.92084,326.2105
279.56207,782.0769
1162.1953,786.04944
728.10156,46.712494
454.29718,653.7031
1033.6619,579.72766
674.2684,227.8131
133.68938,195.94926
93.953995,201.88388
296.93692,251.47281
749.6033,412.51135
942.925,502.08826
758.98224,260.95325
807.60693,693.52057
735.7604,96.845245
906.2659,344.25696
889.6825,519.7633
476.95828,63.790558
743.41895,640.81067
333.9444,612.0777
130.35951,153.24759
498.25638,331.91174
1024.0891,301.6622
223.31886,69.294975
645.71686,639.08746
462.60107,644.76636
849.2333,759.079
42.624737,670.55896
1140.9985,735.8656
961.00867,256.4332
584.43787,363.5488
1122.0881,655.60864
505.88443,630.74
1092.2405,628.41327
776.8828,188.26904
487.3523,214.62846
220.50833,265.45053
623.6303,788.0537
686.4706,778.14264
841.6491,513.0847
367.82147,675.2541
667.4004,540.11523
590.5805,327.73038
862.13354,483.87866
489.89053,26.163626
237.68463,258.46158
179.5277,483.30008
22.28322,639.18353
406.5719,311.64774
543.7204,141.87923
234.41263,52.39644
586.2477,423.8661
283.3683,770.7312
352.39526,0.06761551
141.15822,17.635393
1042.5206,526.9229
891.1306,415.21353
1018.57697,442.87085
844.13983,189.70781
853.2874,486.89285
543.62805,604.5091
834.38495,577.8542
779.9239,197.85977
392.28946,471.7397
1029.8685,582.38904
1188.7979,778.3579
1156.2389,504.39706
1128.0275,683.2286
176.41203,690.68964
56.725502,566.1949
253.41339,743.04297
680.6127,30.352545
280.7768,0.83174706
1151.9075,760.18713
625.1236,119.25964
139.5582,335.89594
350.3992,554.7763
80.73663,573.7696
562.40375,273.92477
976.2874,184.75208
1062.4681,482.82477
424.3384,301.9193
759.4812,500.03638
419.12054,792.14624
628.31104,166.45108
453.97137,219.70071
782.1071,115.39974
79.98526,164.44269
101.872375,140.13686
1150.0503,721.74756
88.66382,732.53204
131.08098,544.7492
115.18092,576.95905
747.82574,764.0349
191.4397,130.3009
826.21136,80.06163
354.56384,778.4632
972.98956,526.3238
70.06946,620.09534
645.4838,416.22232
309.72427,690.1359
1058.2095,695.69525
561.2507,612.60736
213.55905,721.4998
133.65805,289.57053
346.8305,478.6182
1148.453,129.58545
1000.61786,659.1244
644.746,745.2029
792.7161,581.0298
762.44885,468.20074
861.698,73.64974
383.21506,719.2732
155.43416,752.9372
878.1027,713.94946
1104.0354,25.538826
802.5243,89.45422
1167.73,76.07994
1154.964,511.29517
393.5332,702.90515
532.0877,489.36353
617.4616,380.22467
318.821,639.5365
1020.4605,658.87134
191.10753,218.96239
338.90598,605.69525
718.4804,104.666565
840.9726,767.5379
464.15112,251.62273
748.58124,586.77094
16.64579,646.2729
795.0251,461.08694
867.461,265.4257
388.46255,212.61864
185.88116,371.80533
72.74022,5.0764084
40.85176,52.03681
354.70526,229.45528
780.2508,468.8241
760.2688,388.5115
93.402245,307.28354
92.72196,79.66733
740.33923,209.11818
742.6729,249.81169
1112.0135,83.34236
829.69464,530.64685
763.9627,546.8675
175.34209,729.3229
1010.26227,83.22425
493.3387,28.134298
136.99393,326.30344
556.9382,233.5547
450.83755,704.02765
130.96883,515.8882
1068.3308,252.60167
745.848,615.856
618.20917,86.21063
195.65062,495.5359
410.14902,343.02563
1158.61,622.77075
749.03485,1.9137383
406.45868,757.48755
1169.1887,163.61708
272.76147,24.848413
946.173,216.14775
817.59247,695.8297
826.9323,570.0136
28.041029,245.21642
1108.0272,180.44048
246.33951,427.144
586.1448,109.25317
378.8633,518.74896
798.30786,169.31873
112.60764,465.22852
448.3509,302.7074
897.4676,659.20264
762.15564,645.783
232.98183,60.731125
701.4385,118.56642
961.12646,381.21686
162.93082,342.71274
989.9977,696.7344
